ref_hash,obj
2654761384779079312_st,42940.109375
2656336065440531305_st,74490.796875
2656395677549489294_st,80625.4140625
2663643900293507912_st,81249.0546875
2666756337033498062_st,32441.2734375
2669079432757159749_st,61528.51953125
2671675000143865054_st,88502.984375
2673799493440630713_st,20773.04296875
2674361760069302541_st,88253.1953125
2674925825001909039_st,78392.8125
2676285936607731794_st,32310.5625
2677645807717907925_st,90474.0546875
2682114559925090573_st,237822.953125
2682255369279285201_st,97905.6875
2688614241602423846_st,7233.66455078125
2689962419730481331_st,68328.734375
2696553387054291934_st,21457.361328125
270285562542899857_st,101962.8203125
2704343257649340363_st,214914.578125
2705731221448729969_st,237822.953125
2706349094921834169_st,20449.55078125
2706468482625784455_st,81710.515625
2708833383540113705_st,75485.9296875
2708928415050898950_st,99862.671875
2708956894345852348_st,249860.109375
2711876066722509112_st,121344.3203125
2714305773323316946_st,125880.21875
27166025806569497_st,158610.484375
2716669186132617769_st,237822.953125
2718523668801703038_st,237822.953125
2719124877868397669_st,237822.953125
2721362567675594310_st,239286.296875
272541166462578165_st,78392.8125
2728506866845210190_st,33305.56640625
2729093921219703785_st,70408.203125
2730159504317943083_st,237822.953125
2735554048862674201_st,78144.3671875
2736522429783924035_st,153143.046875
2736668956288092933_st,65008.22265625
2739684169027985744_st,153909.28125
2740863942198582707_st,61708.12109375
2741925699295683882_st,130655.21875
2743637704467784998_st,66555.140625
2746889534286802304_st,239377.515625
274695744481117818_st,73214.3125
2748070125705997491_st,166927.78125
2750995589356373748_st,115784.640625
2754748478218546062_st,56875.38671875
2755075493912440881_st,52035.34375
2763720047331310169_st,234960.40625
2766862274395107432_st,105014.8359375
2767931153245300732_st,56495.5
2771300262432026910_st,59469.59375
2772129680807685765_st,149931.890625
2772851852812186289_st,237822.953125
2775647880152437385_st,237822.953125
277720213692756024_st,237822.953125
2787751402700904178_st,65045.67578125
2789880617034718154_st,52648.69140625
2792972516924818188_st,31373.78125
2798979606625786307_st,138839.421875
2799630459422003327_st,33142.94921875
2803725878357284410_st,139430.4375
2809575926074600193_st,23425.5625
281141536169719364_st,9931.037109375
2811739917472243949_st,237822.953125
2813524244163167037_st,102653.7421875
2818875365781018212_st,239129.453125
2822304187116884215_st,63725.03515625
2822715040264134719_st,214356.453125
2823415913940346130_st,237822.953125
2823877798610043622_st,18538.43359375
2828955475784879178_st,10423.2802734375
283333275088814139_st,106149.453125
283679910598370108_st,63906.61328125
2837828059786070899_st,49641.9453125
2841970247099041725_st,237344.34375
2845688463941585151_st,141577.921875
2848700044500530120_st,38323.390625
2849184271263110686_st,32240.732421875
2855032838593075968_st,237822.953125
2859254444867879820_st,63744.875
2859383778838750439_st,237822.953125
2860629413100415416_st,22348.90234375
2862260576426339952_st,22684.474609375
28626901849894735_st,40545.4453125
2863160690040044042_st,20811.482421875
2865772247077428106_st,151816.25
2869882857105483040_st,28723.888671875
2873096830911028087_st,93726.078125
2875530641131267393_st,127836.03125
287615195136530286_st,78372.96875
2880500903919276580_st,36715.4140625
2883611523480447121_st,76232.9375
2884092902426316552_st,42255.5859375
2884793578072720724_st,160668.703125
2886487858517742395_st,153117.609375
289020675873427751_st,86568.65625
2890480819299313133_st,56152.03515625
2890660588205739801_st,8731.4892578125
2893933521113190902_st,33989.45703125
2898200741176317446_st,237822.953125
2898811733055925645_st,68505.140625
2899231612307685188_st,28483.39453125
2899576836320123247_st,106719.0078125
2901287113933569945_st,1330.084716796875
2901526886630379527_st,66785.359375
290180300665805166_st,91919.875
2907240270972861658_st,6955.392578125
2908524861116015677_st,132300.078125
2909505584800864894_st,97848.921875
2911011842663032458_st,61708.12109375
2911416249252691852_st,41479.046875
2919879188565780428_st,232510.640625
2920675133233777050_st,72405.8828125
2924292120951521515_st,237822.953125
2925153242674757009_st,65770.8828125
29251870622657917_st,54540.4765625
2926367759133537013_st,49892.390625
2926817776558931759_st,25338.19140625
2929975781933236833_st,149358.265625
2930369440237555170_st,62275.859375
2932559844089981857_st,77920.8984375
2940988728516669942_st,240750.5625
2942104936792301055_st,97184.6640625
2942429951308274606_st,90493.40625
2946869342551701908_st,20449.8046875
2948175442350308623_st,152478.796875
2948245420510392881_st,239429.96875
2956299000597738624_st,4156.9033203125
2959342714567347513_st,111325.15625
2960818407434292076_st,152994.859375
296262312810567780_st,83201.578125
2963306442961305729_st,235848.21875
2969829801803221879_st,57164.53515625
2970307141191578437_st,237822.953125
2973078194781067022_st,17118.44921875
2973261426273296254_st,15363.384765625
2979425415631390179_st,165049.3125
2980297490839241931_st,67716.0859375
2980299303280019342_st,158501.984375
2982951064481182630_st,32478.537109375
2984557519692246100_st,119329.328125
2988350096541962664_st,149472.9375
2989477614646271174_st,71641.984375
2990586604853237710_st,4121.48828125
2991676661484396895_st,28993.4375
2993532939881645049_st,237822.953125
299735009220268211_st,84456.6328125
2999364724812332308_st,8143.0029296875
2999739104586079311_st,56005.61328125
3000743843873336193_st,237822.953125
3004337281488491862_st,165172.296875
3005239600372026578_st,105485.703125
3007847273422678516_st,28483.39453125
3008375976504780923_st,18445.53515625
3011391601857429129_st,237822.953125
3013452407777234385_st,65512.8203125
3014051788181914368_st,72991.59375
3015728650082320700_st,79105.234375
301706380030517873_st,139194.359375
3018757646247120874_st,21756.388671875
3019228335165375911_st,148297.40625
302262623587675068_st,87483.4140625
3022980063711653653_st,140829.03125
3023178998733156546_st,91892.4609375
3023336761160658896_st,130152.3125
3026721207081386334_st,237822.953125
30270352558265984_st,237756.40625
3027376511892879183_st,55638.13671875
3030112829082880414_st,4643.3818359375
303092259385840804_st,18267.943359375
3031905217641816121_st,106400.671875
3032528019974782509_st,237822.953125
3035437609466407299_st,55072.73828125
3036512749306595568_st,50244.51953125
3037779164352160462_st,41804.06640625
304277375782965945_st,96688.6015625
3045823009447156201_st,238164.75
3047046662433111751_st,36078.4140625
3049935761390465502_st,237822.953125
3052328911073309672_st,61703.4765625
3053424549814493729_st,56847.26171875
3056028901449660589_st,36208.74609375
3056496193309180369_st,-10625.0673828125
3057201193707403038_st,32926.90625
3057298069512174447_st,32992.99609375
3057683843871869599_st,39507.45703125
3059152842336328486_st,237344.34375
3059733705055216822_st,32408.478515625
3059807483647270115_st,43387.3671875
3060990697035096831_st,76900.3203125
3061437839397530213_st,129285.5
306201549474470208_st,100580.9140625
3062561641088484750_st,88522.828125
306267453945591221_st,82529.6171875
306295876498399040_st,16972.427734375
3064382065216586043_st,17404.2578125
3065152690537683419_st,238164.75
3065749611935866818_st,41186.421875
3068355549743843406_st,237756.40625
3069271271511229730_st,29085.203125
3069324546630310450_st,10432.625
3070096496357849496_st,143442.890625
3072781577330789277_st,26981.59375
3073239788968846298_st,237822.953125
3074723869085034559_st,14189.365234375
3075197052326157036_st,24923.83203125
3076081998698886832_st,92888.046875
3077204395988907580_st,80053.7265625
3079760554114300565_st,238112.34375
3082449889489499456_st,233116.203125
3083028284057482793_st,36422.6953125
3083541535124690446_st,228962.4375
3086587346716204414_st,239028.53125
308944419142764899_st,239698.359375
3090487566115573391_st,82288.5546875
3090902395165103628_st,93457.3046875
3091270038256839685_st,237822.953125
3092196095422060211_st,237822.953125
3093774065692231498_st,34336.75
3099336173836940681_st,46260.01171875
3100370478761185431_st,22388.26171875
3101303875496378603_st,18481.390625
3101965660470407077_st,237822.953125
310321962709894700_st,237822.953125
3105234994427757369_st,34806.32421875
3111272663202932677_st,153003.203125
3112451874033008219_st,44700.890625
3115871745338606700_st,93400.4453125
3121311586959732644_st,60003.8515625
3122401001894281625_st,61474.72265625
312639690284977170_st,237822.953125
3128145151603245248_st,240808.75
3129323880892009293_st,39174.79296875
3134837353987943942_st,64760.0546875
3139981846352991435_st,17783.89453125
3140323035840550562_st,74020.8671875
314298725829269771_st,30586.6171875
3143211942143826950_st,43452.74609375
3144213149273258171_st,37823.76171875
314715295764604476_st,237344.34375
3147857495006591365_st,38557.96875
3149563041121077554_st,40685.0390625
3150791614190278060_st,236918.34375
315177544481427677_st,35783.52734375
3151854981132948307_st,232357.671875
3155399339962003981_st,19257.22265625
3158344902126417157_st,59059.640625
3165403350450358986_st,237822.953125
3166756655871643852_st,100294.3984375
3168869014910151962_st,25884.12109375
3171554921304356075_st,156192.28125
317305742445456743_st,237822.953125
3175332956154232854_st,93028.5
3179056308473868402_st,135075.4375
3180366415118796640_st,83021.5625
3181505027806716064_st,54413.828125
3182593296274463132_st,32903.52734375
3183723554725460822_st,239590.1875
3191065655756500122_st,80289.1015625
3195382756119960123_st,122540.8515625
3197749339671388664_st,137153.5625
3198857993573938899_st,240396.6875
3199963500377195436_st,42525.79296875
3201470599500193259_st,8605.5322265625
3203154582724482981_st,151488.171875
3205141471894123572_st,237822.953125
3205314105789971864_st,45856.0625
320643565808973155_st,238433.140625
3207161641133205230_st,96520.796875
3207364435361793240_st,46260.01171875
3209042848786968922_st,85604.296875
3212714779716119835_st,234947.859375
321959784226548771_st,166435.921875
3219785961563797899_st,137190.5
3220217492937131900_st,161634.984375
3220261180291892538_st,23335.416015625
3222022802439300964_st,237822.953125
3223113076876810826_st,236918.34375
3223437333517281181_st,237822.953125
3228344015010333257_st,43758.8203125
3233911784861016638_st,99876.3828125
3233946486982523460_st,77005.9609375
3235628691761781442_st,57693.6171875
3237501159316177871_st,52089.5078125
3238513504101721058_st,19097.39453125
3238934350569588516_st,237344.34375
3240983531057736623_st,22211.681640625
3241935346528109483_st,138643.8125
3243891980020549283_st,93726.078125
3244807130677441526_st,25916.189453125
3250029960152860334_st,237822.953125
3251140061235690499_st,237822.953125
3253792757346482797_st,80839.4140625
3255962674577456440_st,11358.6494140625
3258269714632495175_st,237822.953125
3258655243705308954_st,25076.525390625
3259829807236472897_st,54980.12890625
3261532200343831240_st,96131.171875
3262020032320755832_st,44194.09375
3264884918412959565_st,93883.578125
3265658735384816669_st,37935.51953125
3272302320895632701_st,102559.4921875
3273262076591302934_st,113755.21875
3278786267823016623_st,237822.953125
3282147327184686048_st,9021.6689453125
3282497496392114748_st,58037.47265625
3283540166043810779_st,6876.05078125
3286699066989118437_st,125985.7265625
3286881832018496324_st,23234.9765625
3286882883431732636_st,91147.6796875
3289513616951991535_st,18671.564453125
3292295705641471137_st,138428.078125
3293615203750568796_st,237822.953125
3294683469938243206_st,89203.1875
3298734266924568487_st,237822.953125
3301162297355997287_st,232712.890625
3304422871739225775_st,141107.265625
3305144334390477911_st,62461.53515625
3307281204623335588_st,10764.7900390625
3308732471776313936_st,237822.953125
3309023749462671385_st,66781.7421875
3310350251214631770_st,237760.15625
3311330124973130129_st,116447.84375
3313512338438480496_st,117784.9609375
3313923626031503969_st,238323.078125
3314702920856161849_st,237822.953125
3318668771946723436_st,236099.421875
3319110306240276583_st,238323.078125
3319388280542933094_st,46552.859375
3321601397382502416_st,32284.505859375
3323456275492122838_st,58611.94921875
3326777805270701329_st,39085.61328125
3328386131240223423_st,104543.8984375
3330508058871248188_st,94318.390625
3330702673312915786_st,-871.8538818359375
3334638357412919781_st,69556.6015625
3334793051902837392_st,82286.3359375
